# File generated fom CXRO data
# found in https://henke.lbl.gov/optical_constants/asf.html
#S 89 Ac
#UF1ADD 0.0
#N 3
#L PhotonEnergy[eV]  f1  f2
      228.4520     12.091100      3.651640
      232.1470     12.005300      3.692100
      235.9020     11.912100      3.733010
      239.7170     11.820700      3.774380
      243.5950     11.718500      3.788140
      247.5350     11.594400      3.799300
      251.5380     11.449200      3.810490
      255.6070     11.286400      3.824610
      259.7410     11.108600      3.840370
      263.9420     10.918200      3.856190
      268.2110     10.702200      3.854080
      272.5490     10.452800      3.851960
      276.9570     10.166500      3.849850
      281.4370      9.836510      3.847740
      285.9890      9.441740      3.860520
      290.6150      9.005330      3.897160
      295.3150      8.514290      3.948930
      300.0920      7.946820      4.008660
      304.9450      7.244290      4.111100
      309.8780      6.406710      4.271350
      314.8900      5.362770      4.634410
      319.9830      4.243200      5.342240
      325.1580      3.046660      6.311040
      330.4180      2.216940      8.056340
      335.7620      1.850850      9.541340
      341.1920      1.699620     11.168900
      346.7110      1.734590     12.751200
      352.3190      2.177100     14.413700
      358.0170      2.805490     15.848600
      363.8080      3.747710     17.067400
      369.6920      4.592800     17.957800
      375.6720      5.437200     18.767300
      381.7480      6.353550     19.491900
      387.9220      7.174390     19.932200
      394.1970      7.839640     20.382300
      400.5730      8.470010     20.893000
      407.0520      9.121110     21.422600
      413.6350      9.818590     21.965700
      420.3260     10.638200     22.440500
      427.1240     11.424000     22.802500
      434.0320     12.242100     23.116000
      441.0520     12.990200     23.320400
      448.1860     13.666800     23.526500
      455.4350     14.325000     23.732900
      462.8020     14.967100     23.934900
      470.2870     15.601200     24.138500
      477.8940     16.228600     24.344000
      485.6230     16.863000     24.567700
      493.4780     17.529900     24.803300
      501.4590     18.236400     25.041200
      509.5700     19.115400     25.281400
      517.8120     19.968500     25.228400
      526.1870     20.697600     25.159200
      534.6980     21.375300     25.090300
      543.3460     22.041000     25.015900
      552.1340     22.671100     24.911500
      561.0650     23.259900     24.798800
      570.1390     23.792600     24.691100
      579.3610     24.322100     24.644200
      588.7320     24.865000     24.613300
      598.2540     25.433100     24.592800
      607.9300     26.027400     24.573300
      617.7630     26.657900     24.553100
      627.7550     27.366400     24.523700
      637.9080     28.140900     24.385900
      648.2260     28.915900     24.088900
      658.7110     29.549800     23.691200
      669.3650     30.080200     23.299100
      680.1910     30.540900     22.957500
      691.1930     30.991200     22.654100
      702.3720     31.464500     22.359800
      713.7330     31.935100     22.027800
      725.2770     32.363100     21.672400
      737.0080     32.759100     21.322200
      748.9280     33.133000     20.977900
      761.0420     33.490900     20.639000
      773.3510     33.837700     20.301500
      785.8590     34.171700     19.957600
      798.5700     34.482000     19.609600
      811.4860     34.772800     19.267500
      824.6110     35.048500     18.931300
      837.9490     35.312600     18.601100
      851.5020     35.566000     18.273000
      865.2740     35.808300     17.946600
      879.2690     36.036700     17.622600
      893.4910     36.253500     17.304400
      907.9430     36.461400     16.991900
      922.6280     36.665100     16.685000
      937.5510     36.859500     16.372000
      952.7150     37.042700     16.061800
      968.1240     37.213600     15.754900
      983.7830     37.375400     15.453900
      999.6950     37.530700     15.157300
     1015.8600     37.682600     14.864900
     1032.2900     37.824700     14.565300
     1048.9900     37.955500     14.268900
     1065.9600     38.073700     13.975800
     1083.2000     38.181600     13.688600
     1100.7200     38.280900     13.407400
     1118.5200     38.372400     13.132000
     1136.6100     38.456900     12.862200
     1155.0000     38.534700     12.598000
     1173.6800     38.606400     12.339200
     1192.6600     38.672200     12.085700
     1211.9500     38.732600     11.837400
     1231.5500     38.787600     11.594300
     1251.4700     38.837600     11.356400
     1271.7200     38.882900     11.123800
     1292.2900     38.924400     10.896500
     1313.1900     38.962100     10.673700
     1334.4300     38.996000     10.455600
     1356.0100     39.026500     10.242000
     1377.9400     39.053800     10.032500
     1400.2300     39.077900      9.827410
     1422.8800     39.099300      9.626530
     1445.8900     39.118700      9.429790
     1469.2800     39.137300      9.235740
     1493.0400     39.155700      9.043660
     1517.1900     39.168600      8.846780
     1541.7300     39.174200      8.653070
     1566.6700     39.173700      8.463730
     1592.0100     39.168700      8.278580
     1617.7600     39.159700      8.097400
     1643.9200     39.146800      7.920010
     1670.5100     39.130300      7.746680
     1697.5300     39.110500      7.577120
     1724.9900     39.089800      7.411190
     1752.8900     39.065400      7.244350
     1781.2400     39.035300      7.079770
     1810.0500     38.999800      6.917870
     1839.3200     38.958900      6.759460
     1869.0700     38.913100      6.604720
     1899.3000     38.862700      6.453720
     1930.0200     38.807900      6.306110
     1961.2400     38.748400      6.161830
     1992.9600     38.683300      6.020760
     2025.2000     38.616900      5.885550
     2057.9500     38.545700      5.747870
     2091.2400     38.466900      5.612900
     2125.0600     38.381500      5.480220
     2159.4300     38.288800      5.349890
     2194.3600     38.188400      5.222300
     2229.8500     38.079900      5.096950
     2265.9200     37.962200      4.974010
     2302.5700     37.834600      4.853470
     2339.8100     37.695800      4.735130
     2377.6600     37.544400      4.619070
     2416.1100     37.378800      4.505260
     2455.1900     37.197000      4.393650
     2494.9000     36.996200      4.284120
     2535.2600     36.773200      4.176690
     2576.2600     36.523700      4.071350
     2617.9300     36.241900      3.968040
     2660.2700     35.920200      3.866780
     2703.3000     35.547400      3.767360
     2747.0300     35.107400      3.669900
     2791.4600     34.574300      3.574340
     2836.6100     33.903900      3.480600
     2882.4900     33.009400      3.388690
     2929.1100     31.676000      3.298470
     2976.4800     28.995800      3.210110
     3003.7000     14.733000      3.161030
     3003.9000     14.733700     11.109800
     3024.6300     28.160800     10.994100
     3073.5500     30.748800     10.729000
     3123.2600     30.808800     10.471400
     3146.0000     24.619800     10.357000
     3146.2000     24.624500     14.227900
     3173.7800     32.059900     14.039200
     3225.1100     34.037500     13.699000
     3277.2700     35.125000     13.366900
     3330.2800     35.787200     13.042600
     3384.1500     35.907300     12.726200
     3411.8000     32.729400     12.568700
     3412.0000     32.732100     14.545100
     3438.8800     36.579400     14.381400
     3494.5000     37.869500     14.052400
     3551.0200     38.708600     13.728700
     3608.4600     39.377300     13.409700
     3666.8200     39.942500     13.096200
     3726.1300     40.434400     12.788400
     3786.4000     40.870100     12.486000
     3847.6400     41.260000     12.188700
     3909.8700     41.611500     11.896900
     3973.1100     41.929900     11.609900
     4037.3800     42.219500     11.329100
     4102.6800     42.484500     11.053500
     4169.0300     42.726700     10.782800
     4236.4600     42.948900     10.518000
     4304.9800     43.153200     10.258200
     4374.6200     43.340900     10.003700
     4445.3700     43.513600      9.754450
     4517.2700     43.672600      9.510410
     4590.3300     43.819000      9.271640
     4664.5800     43.953800      9.037780
     4740.0300     44.077800      8.809020
     4816.6900     44.191800      8.585310
     4894.6000     44.296600      8.366440
     4973.7700     44.392900      8.152530
     5054.2100     44.481100      7.943300
     5135.9600     44.561900      7.738870
     5219.0300     44.635700      7.539080
     5303.4400     44.703000      7.344000
     5389.2200     44.764400      7.153300
     5476.3900     44.820000      6.967070
     5564.9700     44.870300      6.785180
     5654.9800     44.915600      6.607630
     5746.4400     44.956300      6.434360
     5839.3900     44.992600      6.265160
     5933.8300     45.024800      6.100070
     6029.8100     45.053200      5.938920
     6127.3300     45.077900      5.781790
     6226.4400     45.099300      5.628410
     6327.1500     45.117500      5.478830
     6429.4800     45.132800      5.332980
     6533.4800     45.145200      5.190700
     6639.1500     45.155100      5.052010
     6746.5400     45.162500      4.916790
     6855.6500     45.167600      4.784900
     6966.5400     45.170500      4.656380
     7079.2200     45.171400      4.531190
     7193.7200     45.170400      4.409100
     7310.0700     45.167700      4.290110
     7428.3100     45.163200      4.174260
     7548.4500     45.157300      4.061380
     7670.5400     45.149900      3.951380
     7794.6100     45.141200      3.844220
     7920.6800     45.131100      3.739700
     8048.7900     45.119800      3.638120
     8178.9800     45.107500      3.539030
     8311.2600     45.094100      3.442650
     8445.6900     45.079700      3.348700
     8582.2900     45.064400      3.257350
     8721.1100     45.048400      3.168340
     8862.1600     45.031600      3.081610
     9005.5000     45.014000      2.997180
     9151.1600     44.995600      2.915010
     9299.1700     44.976600      2.835050
     9449.5800     44.957100      2.757250
     9602.4200     44.937000      2.681470
     9757.7300     44.916300      2.607720
     9915.5500     44.895200      2.536060
    10075.9000     44.873700      2.466220
    10238.9000     44.851700      2.398250
    10404.5000     44.829300      2.332110
    10572.8000     44.806500      2.267750
    10743.8000     44.783300      2.205130
    10917.6000     44.759800      2.144200
    11094.2000     44.736000      2.084920
    11273.6000     44.711800      2.027240
    11455.9000     44.687300      1.971120
    11641.2000     44.662500      1.916530
    11829.5000     44.637400      1.863420
    12020.8000     44.612000      1.811750
    12215.3000     44.586400      1.761490
    12412.8000     44.560400      1.712600
    12613.6000     44.534000      1.665040
    12817.6000     44.507400      1.618780
    13025.0000     44.480500      1.573780
    13235.6000     44.453100      1.530010
    13449.7000     44.425400      1.487440
    13667.2000     44.397400      1.446030
    13888.3000     44.368900      1.405750
    14112.9000     44.339900      1.366580
    14341.2000     44.310400      1.328480
    14573.1000     44.280400      1.291420
    14808.9000     44.249800      1.255390
    15048.4000     44.218600      1.220330
    15291.8000     44.186600      1.186240
    15539.1000     44.153900      1.153090
    15790.4000     44.120200      1.120850
    16045.8000     44.085600      1.089490
    16305.4000     44.049900      1.058990
    16569.1000     44.012900      1.029330
    16837.1000     43.974600      1.000480
    17109.4000     43.934700      0.972425
    17386.1000     43.893000      0.945141
    17667.4000     43.849200      0.918606
    17953.1000     43.803100      0.892800
    18243.5000     43.754300      0.867702
    18538.6000     43.702300      0.843293
    18838.4000     43.646600      0.819554
    19143.1000     43.586400      0.796466
    19452.7000     43.521000      0.774012
    19767.4000     43.449100      0.752173
    20087.1000     43.369200      0.730933
    20412.0000     43.279200      0.710275
    20742.1000     43.176300      0.690183
    21077.6000     43.055900      0.670641
    21418.5000     42.911300      0.651635
    21765.0000     42.730900      0.633147
    22117.0000     42.493100      0.615166
    22474.7000     42.148800      0.597677
    22838.2000     41.542300      0.580664
    23207.6000     38.234800      0.564117
    23219.8000     33.490400      0.563583
    23220.0000     33.490500      3.663240
    23583.0000     41.661800      3.575920
    23964.4000     42.420000      3.487790
    24352.0000     42.869600      3.401310
    24745.9000     43.191100      3.316480
    25146.2000     43.441100      3.233300
    25552.9000     43.644800      3.151780
    25966.2000     43.815800      3.071890
    26386.1000     43.962400      2.993630
    26812.9000     44.089900      2.917000
    27246.6000     44.202000      2.841970
    27687.3000     44.301500      2.768540
    28135.1000     44.390300      2.696690
    28590.2000     44.470100      2.626400
    29052.6000     44.542400      2.557670
    29522.5000     44.614400      2.490460
    30000.0000     44.645200      2.424770
#S 86 Rn
#UF1ADD 0.0
#N 3
#L PhotonEnergy[eV]  f1  f2
       10.0000  -9999.000000      2.839640
       10.1617  -9999.000000      3.217910
       10.3261  -9999.000000      3.646560
       10.4931  -9999.000000      4.050830
       10.6628  -9999.000000      4.428800
       10.8353  -9999.000000      4.834370
       11.0106  -9999.000000      5.244450
       11.1886  -9999.000000      5.689320
       11.3696  -9999.000000      6.152770
       11.5535  -9999.000000      6.620720
       11.7404  -9999.000000      7.124240
       11.9303  -9999.000000      7.666060
       12.1232  -9999.000000      8.110120
       12.3193  -9999.000000      8.553170
       12.5186  -9999.000000      9.020440
       12.7210  -9999.000000      9.513220
       12.9268  -9999.000000      9.952290
       13.1359  -9999.000000     10.296200
       13.3483  -9999.000000     10.652000
       13.5642  -9999.000000     11.020100
       13.7836  -9999.000000     11.265700
       14.0066  -9999.000000     11.513100
       14.2331  -9999.000000     11.766000
       14.4633  -9999.000000     12.024300
       14.6973  -9999.000000     12.170700
       14.9350  -9999.000000     12.315400
       15.1765  -9999.000000     12.461800
       15.4220  -9999.000000     12.572700
       15.6714  -9999.000000     12.621900
       15.9249  -9999.000000     12.671300
       16.1825  -9999.000000     12.720800
       16.4442  -9999.000000     12.659800
       16.7102  -9999.000000     12.595800
       16.9805  -9999.000000     12.532100
       17.2551  -9999.000000     12.305900
       17.5342  -9999.000000     12.048600
       17.8178  -9999.000000     11.796600
       18.1060  -9999.000000     11.601300
       18.3989  -9999.000000     11.466400
       18.6964  -9999.000000     11.333100
       18.9988  -9999.000000     11.201400
       19.3061  -9999.000000     11.038600
       19.6184  -9999.000000     10.761100
       19.9357  -9999.000000     10.490500
       20.2582  -9999.000000     10.226700
       20.5858  -9999.000000      9.969570
       20.9188  -9999.000000      9.766650
       21.2571  -9999.000000      9.569950
       21.6009  -9999.000000      9.377220
       21.9503  -9999.000000      9.188360
       22.3053  -9999.000000      9.003310
       22.6661  -9999.000000      8.821990
       23.0327  -9999.000000      8.644330
       23.4053  -9999.000000      8.454220
       23.7838  -9999.000000      8.267050
       24.1685  -9999.000000      8.084010
       24.5594  -9999.000000      7.905030
       24.9566  -9999.000000      7.623250
       25.3603  -9999.000000      7.301200
       25.7705  -9999.000000      6.992770
       26.1873  -9999.000000      6.697360
       26.6109  -9999.000000      6.455070
       27.0413  -9999.000000      6.261640
       27.4786  -9999.000000      6.074000
       27.9231  -9999.000000      5.892000
       28.3747  -9999.000000      5.715440
       28.8337  -9999.000000      5.528590
       29.3000      8.715180      5.269070
       29.7739      8.687860      5.021730
       30.2555      8.647410      4.773510
       30.7449      8.571590      4.521530
       31.2421      8.470770      4.282840
       31.7475      8.351980      4.056760
       32.2609      8.217660      3.842980
       32.7827      8.070200      3.640900
       33.3130      7.909890      3.449450
       33.8518      7.734360      3.268070
       34.3993      7.547900      3.110980
       34.9557      7.362470      2.964180
       35.5211      7.173970      2.824300
       36.0956      6.983310      2.691020
       36.6794      6.797130      2.560300
       37.2727      6.592110      2.404560
       37.8755      6.360700      2.258290
       38.4882      6.111280      2.120910
       39.1107      5.847090      1.990310
       39.7432      5.559140      1.858930
       40.3861      5.241230      1.736240
       41.0393      4.881270      1.642470
       41.7031      4.521960      1.577590
       42.3776      4.133690      1.529760
       43.0630      3.750630      1.523760
       43.7595      3.365190      1.517780
       44.4673      2.957210      1.518650
       45.1865      2.539220      1.538840
       45.9174      2.102060      1.559300
       46.6600      1.622960      1.589810
       47.4147      1.121020      1.652730
       48.1816      0.582067      1.725220
       48.9609      0.002049      1.816280
       49.7528     -0.665324      1.933860
       50.5576     -1.364700      2.159380
       51.3753     -2.098330      2.411210
       52.2062     -2.926880      2.692410
       53.0506     -3.950700      3.183670
       53.9087     -4.888600      3.950120
       54.7806     -5.709610      4.927160
       55.6667     -6.172810      5.922730
       56.5670     -6.773050      6.811270
       57.4820     -7.464130      7.859800
       58.4117     -8.053130      9.187500
       59.3564     -8.408360     10.739500
       60.3165     -8.189390     12.292300
       61.2921     -8.048230     13.350900
       62.2834     -7.997040     14.500600
       63.2908     -7.924500     15.749400
       64.3145     -7.725380     17.105700
       65.3547     -7.212370     18.578800
       66.4118     -6.591420     19.556000
       67.4859     -6.120190     20.541800
       68.5775     -5.674510     21.577300
       69.6867     -5.206330     22.665000
       70.8138     -4.686470     23.807600
       71.9591     -4.089770     25.007700
       73.1230     -3.385980     26.268300
       74.3057     -2.536450     27.592500
       75.5076     -1.449690     28.983400
       76.7289      0.152436     30.444500
       77.9699      1.939620     30.990900
       79.2310      3.381440     31.398600
       80.5125      4.713690     31.809800
       81.8147      5.995530     32.179800
       83.1380      7.252370     32.554100
       84.4827      8.517830     32.932800
       85.8491      9.822300     33.316000
       87.2377     11.196800     33.703500
       88.6487     12.712300     34.095600
       90.0825     14.623600     34.339000
       91.5395     16.367600     34.074300
       93.0201     17.962200     33.811600
       94.5246     19.663500     33.551000
       96.0535     21.349100     32.809100
       97.6071     22.800500     32.014300
       99.1858     24.218800     31.159100
      100.7900     25.411600     30.140600
      102.4200     26.391100     29.232800
      104.0770     27.528100     28.448000
      105.7600     28.844400     27.195200
      107.4710     29.706700     25.724400
      109.2090     30.252800     24.333100
      110.9750     30.628500     23.017100
      112.7700     30.854600     21.772200
      114.5940     30.900500     20.661100
      116.4480     30.964300     19.710400
      118.3310     31.010900     18.803600
      120.2450     31.020700     17.938400
      122.1900     30.972900     17.113000
      124.1660     30.868800     16.412400
      126.1750     30.812700     15.787700
      128.2150     30.787900     15.186800
      130.2890     30.774200     14.608800
      132.3970     30.774500     14.052800
      134.5380     30.805700     13.517900
      136.7140     30.984500     12.931800
      138.9250     31.021200     12.150500
      141.1720     30.920400     11.416400
      143.4560     30.758300     10.726700
      145.7760     30.551500     10.078700
      148.1340     30.308800      9.469780
      150.5300     30.034200      8.897660
      152.9640     29.719600      8.360100
      155.4390     29.391000      7.907310
      157.9530     29.075000      7.486890
      160.5070     28.764400      7.088820
      163.1030     28.451200      6.711900
      165.7420     28.134100      6.355040
      168.4220     27.812500      6.017140
      171.1460     27.487500      5.697220
      173.9150     27.154300      5.388700
      176.7270     26.808600      5.096800
      179.5860     26.448500      4.828450
      182.4910     26.088600      4.583330
      185.4420     25.722800      4.350650
      188.4420     25.336000      4.130240
      191.4890     24.948400      3.953150
      194.5870     24.564900      3.783650
      197.7340     24.169200      3.621420
      200.9320     23.750500      3.491890
      204.1820     23.342000      3.388330
      207.4850     22.927800      3.287840
      210.8400     22.481800      3.222280
      214.2510     22.064800      3.200490
      217.7160     21.658100      3.178850
      221.2370     21.231400      3.166230
      224.8160     20.814800      3.182420
      228.4520     20.403100      3.198690
      232.1470     19.977000      3.215040
      235.9020     19.517000      3.258950
      239.7170     19.067000      3.334160
      243.5950     18.617700      3.411100
      247.5350     18.140100      3.492270
      251.5380     17.651900      3.615720
      255.6070     17.150900      3.743520
      259.7410     16.608100      3.875850
      263.9420     15.984200      4.074930
      268.2110     15.396200      4.378860
      272.5490     14.825100      4.705460
      276.9570     14.245300      5.056410
      281.4370     13.623400      5.433540
      285.9890     12.982500      5.936280
      290.6150     12.361900      6.500850
      295.3150     11.668900      7.119100
      300.0920     11.035200      8.039850
      304.9450     10.735100      9.111530
      309.8780     10.569400      9.898100
      314.8900     10.331600     10.670000
      319.9830     10.097900     11.502100
      325.1580      9.953470     12.369300
      330.4180      9.823440     13.227100
      335.7620      9.748720     14.144500
      341.1920      9.761200     15.032200
      346.7110      9.767940     15.900500
      352.3190      9.803470     16.819100
      358.0170      9.965940     17.755200
      363.8080     10.139100     18.640100
      369.6920     10.336600     19.569000
      375.6720     10.660800     20.544200
      381.7480     11.067600     21.353500
      387.9220     11.443400     22.132100
      394.1970     11.808700     22.939200
      400.5730     12.219200     23.775600
      407.0520     12.785700     24.642600
      413.6350     13.407600     25.303700
      420.3260     13.953000     25.913600
      427.1240     14.482100     26.538200
      434.0320     15.035600     27.177900
      441.0520     15.699400     27.791400
      448.1860     16.304500     28.255000
      455.4350     16.858800     28.726400
      462.8020     17.393000     29.205600
      470.2870     17.919800     29.692800
      477.8940     18.439700     30.188200
      485.6230     18.960100     30.708300
      493.4780     19.507400     31.252900
      501.4590     20.084500     31.807200
      509.5700     20.694600     32.371300
      517.8120     21.345300     32.945400
      526.1870     22.098000     33.529800
      534.6980     22.883500     33.994900
      543.3460     23.643400     34.440200
      552.1340     24.414800     34.891400
      561.0650     25.220500     35.348400
      570.1390     26.089100     35.811500
      579.3610     27.130600     36.176800
      588.7320     28.099200     36.353400
      598.2540     28.973500     36.530900
      607.9300     29.838300     36.709200
      617.7630     30.710800     36.888500
      627.7550     31.606800     37.068600
      637.9080     32.657500     37.241100
      648.2260     33.742200     37.153200
      658.7110     34.647500     36.929100
      669.3650     35.432400     36.709400
      680.1910     36.139200     36.536800
      691.1930     36.834000     36.399100
      702.3720     37.561400     36.259400
      713.7330     38.279600     36.037800
      725.2770     38.904700     35.761000
      737.0080     39.448600     35.486600
      748.9280     39.912000     35.214200
      761.0420     40.255700     34.952800
      773.3510     40.406400     34.790500
      785.8590     40.466900     34.968300
      798.5700     40.807000     35.432700
      811.4860     41.372000     35.903000
      824.6110     42.122700     36.379800
      837.9490     43.148600     36.863200
      851.5020     44.417000     37.029200
      865.2740     45.774600     36.837500
      879.2690     46.838000     36.329900
      893.4910     47.703800     35.829000
      907.9430     48.456900     35.335000
      922.6280     49.114400     34.847900
      937.5510     49.715200     34.412300
      952.7150     50.281100     33.993500
      968.1240     50.826300     33.589500
      983.7830     51.349900     33.190600
      999.6950     51.853300     32.792900
     1015.8600     52.340700     32.396200
     1032.2900     52.773800     31.973900
     1048.9900     53.157500     31.598100
     1065.9600     53.551200     31.271700
     1083.2000     53.952300     30.948300
     1100.7200     54.351500     30.627800
     1118.5200     54.746600     30.310300
     1136.6100     55.137300     29.995400
     1155.0000     55.524300     29.683500
     1173.6800     55.908700     29.374500
     1192.6600     56.292600     29.068000
     1211.9500     56.680100     28.764200
     1231.5500     57.083700     28.463000
     1251.4700     57.502000     28.127900
     1271.7200     57.922100     27.756400
     1292.2900     58.294100     27.340600
     1313.1900     58.627300     26.930200
     1334.4300     58.935700     26.525700
     1356.0100     59.224700     26.126800
     1377.9400     59.496900     25.732900
     1400.2300     59.754600     25.344500
     1422.8800     60.000300     24.961800
     1445.8900     60.236400     24.583800
     1469.2800     60.467100     24.207100
     1493.0400     60.694500     23.829700
     1517.1900     60.903400     23.431000
     1541.7300     61.088600     23.035000
     1566.6700     61.253600     22.645300
     1592.0100     61.402900     22.261500
     1617.7600     61.538100     21.883600
     1643.9200     61.660000     21.511400
     1670.5100     61.769600     21.145100
     1697.5300     61.867600     20.784800
     1724.9900     61.962400     20.430000
     1752.8900     62.044600     20.065800
     1781.2400     62.107600     19.702800
     1810.0500     62.152400     19.342300
     1839.3200     62.179100     18.987800
     1869.0700     62.190100     18.639500
     1899.3000     62.185500     18.297100
     1930.0200     62.165500     17.960700
     1961.2400     62.130300     17.630100
     1992.9600     62.076300     17.304900
     2025.2000     62.018000     16.994300
     2057.9500     61.944500     16.670400
     2091.2400     61.845400     16.349900
     2125.0600     61.724400     16.033200
     2159.4300     61.579400     15.719700
     2194.3600     61.409900     15.410800
     2229.8500     61.212500     15.104500
     2265.9200     60.985000     14.803200
     2302.5700     60.725100     14.505200
     2339.8100     60.427400     14.210500
     2377.6600     60.087100     13.920300
     2416.1100     59.698400     13.634000
     2455.1900     59.253000     13.351100
     2494.9000     58.740000     13.072100
     2535.2600     58.145400     12.796900
     2576.2600     57.449700     12.525600
     2617.9300     56.624700     12.258100
     2660.2700     55.628500     11.994600
     2703.3000     54.393000     11.734500
     2747.0300     52.796900     11.478200
     2791.4600     50.588300     11.225800
     2836.6100     47.066200     10.977200
     2882.4900     37.361500     10.732200
     2892.3000     12.701800     10.681100
     2892.5000     12.702700     27.480000
     2929.1100     43.598200     26.945800
     2976.4800     46.049400     26.279400
     3021.4000     26.888800     25.672300
     3021.6000     26.910500     37.203000
     3024.6300     39.207300     37.145900
     3073.5500     51.417500     36.240600
     3123.2600     55.370600     35.357800
     3173.7800     57.995900     34.498500
     3225.1100     59.947100     33.660200
     3277.2700     61.449700     32.844100
     3330.2800     62.600800     32.049800
     3384.1500     63.421600     31.275100
     3438.8800     63.841800     30.520000
     3494.5000     63.680800     29.783600
     3537.9000     53.555800     29.229400
     3538.1000     53.570100     35.108000
     3551.0200     62.380900     34.892800
     3608.4600     66.448700     33.961200
     3666.8200     68.365500     33.055600
     3726.1300     69.745900     32.173900
     3786.4000     70.836900     31.317400
     3847.6400     71.729200     30.485400
     3909.8700     72.464000     29.676800
     3973.1100     73.055700     28.889900
     4037.3800     73.494600     28.124100
     4102.6800     74.649000     27.379300
     4158.9000     71.689300     26.762800
     4159.1000     71.697900     28.278800
     4169.0300     73.384300     28.178300
     4236.4600     74.694200     27.512300
     4304.9800     75.339000     26.860900
     4374.6200     75.773000     26.224500
     4445.3700     75.917400     25.604500
     4481.9000     74.042400     25.294000
     4482.1000     74.043700     26.422200
     4517.2700     76.377400     26.130100
     4590.3300     77.211800     25.540600
     4664.5800     77.795200     24.962700
     4740.0300     78.283200     24.395100
     4816.6900     78.710800     23.838100
     4894.6000     79.094000     23.292400
     4973.7700     79.441500     22.756800
     5054.2100     79.758000     22.231700
     5135.9600     80.047500     21.717000
     5219.0300     80.313200     21.212600
     5303.4400     80.557100     20.718000
     5389.2200     80.781000     20.233600
     5476.3900     80.986700     19.759300
     5564.9700     81.175700     19.294500
     5654.9800     81.348900     18.839500
     5746.4400     81.507600     18.394200
     5839.3900     81.652600     17.958000
     5933.8300     81.784800     17.531300
     6029.8100     81.905200     17.113800
     6127.3300     82.014200     16.705200
     6226.4400     82.112600     16.305600
     6327.1500     82.201100     15.914700
     6429.4800     82.280200     15.532500
     6533.4800     82.350500     15.158800
     6639.1500     82.412300     14.793200
     6746.5400     82.466100     14.436100
     6855.6500     82.512500     14.086900
     6966.5400     82.551800     13.745700
     7079.2200     82.584300     13.412200
     7193.7200     82.610300     13.086200
     7310.0700     82.630100     12.767800
     7428.3100     82.644200     12.457000
     7548.4500     82.652700     12.153100
     7670.5400     82.655900     11.856400
     7794.6100     82.654000     11.566700
     7920.6800     82.647400     11.283600
     8048.7900     82.636000     11.007300
     8178.9800     82.620200     10.737400
     8311.2600     82.600000     10.473900
     8445.6900     82.575700     10.216800
     8582.2900     82.547400      9.965740
     8721.1100     82.515200      9.720600
     8862.1600     82.479300      9.481350
     9005.5000     82.439700      9.247730
     9151.1600     82.396400      9.019890
     9299.1700     82.349800      8.797440
     9449.5800     82.299800      8.580410
     9602.4200     82.247000      8.368760
     9757.7300     82.191800      8.161990
     9915.5500     82.136900      7.960510
    10075.9000     82.079300      7.750740
    10238.9000     82.008800      7.546340
    10404.5000     81.931500      7.347210
    10572.8000     81.847500      7.153240
    10743.8000     81.756800      6.964340
    10917.6000     81.659500      6.780400
    11094.2000     81.555200      6.601330
    11273.6000     81.443500      6.427030
    11455.9000     81.323800      6.257390
    11641.2000     81.195300      6.092320
    11829.5000     81.057000      5.931720
    12020.8000     80.907800      5.775490
    12215.3000     80.745800      5.623530
    12412.8000     80.569000      5.475750
    12613.6000     80.374500      5.332060
    12817.6000     80.158300      5.192360
    13025.0000     79.915000      5.056550
    13235.6000     79.636600      4.924560
    13449.7000     79.310700      4.796280
    13667.2000     78.916800      4.671630
    13888.3000     78.417400      4.550520
    14112.9000     77.731200      4.432870
    14341.2000     76.619800      4.318590
    14573.1000     73.278300      4.207600
    14619.3000     61.645600      4.186070
    14619.5000     61.646300     10.158400
    14808.9000     76.069500      9.934520
    15048.4000     77.621900      9.662310
    15291.8000     78.425400      9.397570
    15539.1000     78.929600      9.140100
    15790.4000     79.257600      8.889670
    16045.8000     79.456100      8.646120
    16305.4000     79.539600      8.409230
    16569.1000     79.497700      8.178850
    16837.1000     79.278300      7.954780
    17109.4000     78.681400      7.736860
    17337.0000     71.466300      7.561870
    17337.2000     71.467000     10.604900
    17386.1000     77.301800     10.560500
    17667.4000     79.126200     10.311400
    17953.1000     79.337600     10.068100
    18048.9000     76.597700      9.988630
    18049.1000     76.598100     11.335200
    18243.5000     80.202700     11.162800
    18538.6000     81.029600     10.909500
    18838.4000     81.589900     10.660000
    19143.1000     82.032400     10.414400
    19452.7000     82.402000     10.172700
    19767.4000     82.720000      9.935000
    20087.1000     82.998400      9.701310
    20412.0000     83.245300      9.471650
    20742.1000     83.466100      9.246080
    21077.6000     83.664600      9.024570
    21418.5000     83.844000      8.807170
    21765.0000     84.006700      8.593850
    22117.0000     84.154500      8.384620
    22474.7000     84.289100      8.179460
    22838.2000     84.411700      7.978360
    23207.6000     84.523500      7.781300
    23583.0000     84.625500      7.588250
    23964.4000     84.718500      7.399190
    24352.0000     84.803300      7.214070
    24745.9000     84.880400      7.032880
    25146.2000     84.950500      6.855560
    25552.9000     85.014200      6.682080
    25966.2000     85.071800      6.512390
    26386.1000     85.123900      6.346440
    26812.9000     85.170700      6.184200
    27246.6000     85.212700      6.025600
    27687.3000     85.250200      5.870610
    28135.1000     85.283600      5.719150
    28590.2000     85.312900      5.571190
    29052.6000     85.338700      5.426670
    29522.5000     85.360900      5.285530
